tID,accm_txn_complete_time
2982,2022-05-11 15:43:18 
28603,2022-05-11 23:09:07 
18745,2022-05-10 09:18:54 
27687,2022-05-10 07:17:00 
15491,2022-05-11 00:57:41 
17259,2022-05-11 15:11:07 
27120,2022-05-11 12:16:38 
21546,2022-05-11 14:42:33 
26737,2022-05-11 22:37:03 
24853,2022-05-10 16:59:33 
20787,2022-05-11 00:18:44 
19240,2022-05-10 23:03:27 
20177,2022-05-10 03:16:31 
22042,2022-05-11 01:00:40 
21997,2022-05-11 18:19:06 
19217,2022-05-11 02:43:04 
8001,2022-05-10 22:14:33 
13043,2022-05-10 10:27:19 
682,2022-05-10 10:17:00 
24658,2022-05-11 09:35:51 
2392,2022-05-11 20:19:44 
8798,2022-05-11 02:03:23 
8458,2022-05-11 12:29:11 
7479,2022-05-10 02:02:38 
3759,2022-05-10 17:48:56 
14962,2022-05-11 20:46:05 
957,2022-05-10 07:14:03 
27891,2022-05-11 10:20:44 
29556,2022-05-10 05:06:30 
16207,2022-05-11 16:48:17 
9933,2022-05-10 00:18:54 
17699,2022-05-11 06:46:48 
5703,2022-05-10 18:01:47 
10873,2022-05-10 16:04:46 
803,2022-05-10 20:12:38 
5721,2022-05-10 15:38:03 
9572,2022-05-10 03:08:14 
26102,2022-05-10 09:28:12 
15270,2022-05-11 18:27:24 
23258,2022-05-11 12:40:07 
1361,2022-05-10 18:29:41 
25890,2022-05-10 15:52:23 
14136,2022-05-11 16:00:32 
27301,2022-05-10 03:47:05 
7088,2022-05-10 10:52:18 
12055,2022-05-11 12:26:17 
3954,2022-05-10 04:17:03 
25174,2022-05-11 05:23:14 
18491,2022-05-11 05:09:56 
449,2022-05-10 14:40:01 
25824,2022-05-10 06:13:15 
29882,2022-05-11 09:26:34 
12,2022-05-10 16:34:58 
11757,2022-05-10 21:58:16 
11203,2022-05-10 12:43:29 
24626,2022-05-11 08:52:34 
28347,2022-05-10 00:51:45 
18003,2022-05-10 22:43:01 
17109,2022-05-11 18:52:46 
25408,2022-05-10 09:38:07 
22567,2022-05-10 19:09:17 
28206,2022-05-11 17:36:15 
20722,2022-05-11 08:51:25 
29876,2022-05-11 15:32:31 
29412,2022-05-10 15:30:15 
28029,2022-05-10 03:09:27 
5919,2022-05-11 23:32:06 
9108,2022-05-10 12:00:11 
11117,2022-05-11 23:30:20 
1113,2022-05-11 00:34:55 
5540,2022-05-10 01:59:21 
6476,2022-05-10 11:09:48 
13970,2022-05-10 05:29:24 
29030,2022-05-10 14:03:33 
11762,2022-05-11 00:56:29 
17306,2022-05-11 15:44:37 
6759,2022-05-11 00:14:34 
14313,2022-05-10 22:35:04 
29714,2022-05-11 07:48:46 
23107,2022-05-10 17:17:16 
28935,2022-05-10 00:43:04 
28110,2022-05-10 09:00:19 
27875,2022-05-10 08:30:41 
14032,2022-05-11 19:06:00 
9078,2022-05-10 07:14:06 
21449,2022-05-10 14:02:04 
11407,2022-05-10 22:49:38 
254,2022-05-11 08:43:38 
1520,2022-05-10 00:39:39 
11793,2022-05-11 05:45:59 
551,2022-05-10 01:19:19 
24913,2022-05-10 16:43:56 
26489,2022-05-11 11:01:27 
3714,2022-05-10 14:26:08 
16394,2022-05-10 10:13:10 
7999,2022-05-11 16:15:48 
15854,2022-05-11 11:54:15 
22204,2022-05-11 03:24:07 
14464,2022-05-11 23:37:07 
12996,2022-05-11 02:38:03 
553,2022-05-10 14:39:31 
29609,2022-05-10 10:08:40 
13932,2022-05-10 22:48:19 
19356,2022-05-11 12:40:55 
9471,2022-05-10 19:35:32 
24614,2022-05-10 17:14:13 
22346,2022-05-11 07:04:41 
1088,2022-05-10 08:54:45 
8540,2022-05-10 22:22:22 
20235,2022-05-11 23:49:04 
5491,2022-05-10 00:22:07 
5882,2022-05-11 09:15:21 
22457,2022-05-11 07:36:28 
19812,2022-05-10 06:33:16 
499,2022-05-10 23:04:28 
5110,2022-05-11 21:11:43 
7827,2022-05-11 14:43:34 
14865,2022-05-10 08:53:10 
22013,2022-05-10 20:51:45 
9774,2022-05-10 22:53:10 
2746,2022-05-10 04:14:15 
14389,2022-05-10 21:18:28 
16177,2022-05-10 00:02:56 
19851,2022-05-11 02:11:12 
23206,2022-05-11 10:34:22 
17605,2022-05-10 05:15:09 
16400,2022-05-11 03:44:45 
13509,2022-05-11 03:53:33 
14133,2022-05-10 20:29:17 
4394,2022-05-11 18:09:48 
26497,2022-05-11 07:44:27 
22219,2022-05-10 19:30:32 
15248,2022-05-10 21:01:47 
9233,2022-05-10 19:42:27 
11617,2022-05-11 10:55:10 
4896,2022-05-11 15:07:57 
17593,2022-05-10 19:55:52 
17740,2022-05-11 14:35:08 
4580,2022-05-11 23:24:09 
9311,2022-05-11 17:03:05 
12756,2022-05-10 13:16:11 
28766,2022-05-11 15:37:49 
18693,2022-05-11 15:12:55 
7974,2022-05-10 12:14:05 
24667,2022-05-10 08:45:35 
11071,2022-05-11 23:23:07 
17100,2022-05-10 12:44:15 
24253,2022-05-10 12:10:11 
19328,2022-05-10 19:10:15 
17844,2022-05-11 07:58:09 
24937,2022-05-11 01:09:54 
719,2022-05-10 13:41:22 
6817,2022-05-10 06:52:59 
12577,2022-05-11 23:42:37 
22215,2022-05-11 13:08:08 
7386,2022-05-11 13:10:55 
2246,2022-05-10 02:54:02 
28994,2022-05-10 12:04:06 
12023,2022-05-11 22:07:21 
25895,2022-05-10 10:34:26 
4702,2022-05-10 02:50:02 
17196,2022-05-10 22:59:49 
17992,2022-05-11 20:27:20 
29303,2022-05-10 03:12:49 
2076,2022-05-10 01:39:13 
24700,2022-05-11 18:39:16 
6020,2022-05-11 06:36:54 
29009,2022-05-10 04:47:25 
10935,2022-05-10 13:50:16 
16565,2022-05-11 15:11:28 
7744,2022-05-10 23:44:28 
2387,2022-05-10 16:32:01 
312,2022-05-10 06:27:49 
12561,2022-05-11 14:26:52 
4550,2022-05-11 01:58:39 
20481,2022-05-11 17:53:16 
18381,2022-05-11 12:54:16 
25920,2022-05-10 09:56:52 
26781,2022-05-11 16:55:58 
23485,2022-05-10 20:20:12 
25627,2022-05-11 14:05:25 
11400,2022-05-11 11:48:14 
8750,2022-05-10 20:22:11 
28003,2022-05-11 14:48:40 
8486,2022-05-11 18:09:43 
5016,2022-05-10 09:36:13 
10692,2022-05-11 12:44:54 
6606,2022-05-11 10:00:46 
27898,2022-05-10 15:34:22 
24302,2022-05-11 05:34:28 
28269,2022-05-11 07:37:59 
21553,2022-05-11 18:45:29 
25614,2022-05-11 05:54:23 
16759,2022-05-11 02:31:32 
27267,2022-05-11 14:40:18 
12698,2022-05-11 17:43:27 
18984,2022-05-10 14:57:58 
3959,2022-05-11 14:55:17 
22824,2022-05-10 20:57:30 
25537,2022-05-10 11:06:38 
18995,2022-05-11 00:40:21 
16164,2022-05-10 21:49:02 
27627,2022-05-10 18:53:34 
917,2022-05-10 17:25:56 
2489,2022-05-10 05:40:28 
502,2022-05-11 18:28:17 
28817,2022-05-10 14:36:25 
28704,2022-05-11 03:25:53 
27705,2022-05-11 15:25:07 
14586,2022-05-11 16:21:04 
5198,2022-05-11 01:15:17 
19632,2022-05-11 13:38:15 
9853,2022-05-10 11:57:33 
4144,2022-05-10 07:15:09 
22799,2022-05-11 11:38:04 
10650,2022-05-10 23:17:13 
843,2022-05-11 14:34:01 
26540,2022-05-10 19:33:23 
9241,2022-05-10 11:11:41 
29217,2022-05-10 06:54:22 
17525,2022-05-10 15:32:08 
14655,2022-05-11 14:43:41 
8345,2022-05-11 05:34:50 
1724,2022-05-11 08:14:35 
18359,2022-05-10 07:06:37 
24104,2022-05-11 05:51:30 
484,2022-05-11 06:18:30 
10682,2022-05-11 21:32:34 
7019,2022-05-11 19:43:49 
18803,2022-05-10 00:41:06 
27093,2022-05-11 20:11:08 
18555,2022-05-10 14:19:13 
28962,2022-05-11 07:26:47 
22029,2022-05-10 06:33:34 
6745,2022-05-10 22:13:39 
15986,2022-05-10 15:29:50 
12665,2022-05-11 12:51:04 
25501,2022-05-11 09:59:01 
19274,2022-05-11 19:50:21 
16295,2022-05-11 02:26:38 
12216,2022-05-10 05:03:25 
20433,2022-05-10 08:20:38 
1247,2022-05-10 06:49:57 
14875,2022-05-10 23:34:25 
9224,2022-05-11 02:37:33 
21208,2022-05-10 20:19:05 
4459,2022-05-10 22:24:09 
16412,2022-05-10 09:36:47 
16323,2022-05-10 09:37:17 
4816,2022-05-10 02:33:43 
6658,2022-05-10 04:19:08 
21912,2022-05-10 11:42:53 
1913,2022-05-11 08:34:50 
13578,2022-05-10 11:25:26 
17730,2022-05-10 21:06:37 
21201,2022-05-10 09:44:45 
20125,2022-05-11 14:43:02 
1081,2022-05-11 08:58:44 
14370,2022-05-11 01:38:46 
24335,2022-05-10 00:00:42 
4948,2022-05-11 06:39:29 
18917,2022-05-11 21:41:36 
21773,2022-05-10 06:53:44 
28800,2022-05-11 12:21:38 
7317,2022-05-10 03:36:22 
13471,2022-05-11 09:31:23 
6959,2022-05-10 15:23:27 
6378,2022-05-10 06:52:24 
24,2022-05-10 12:11:10 
10836,2022-05-10 12:50:51 
11375,2022-05-10 21:06:54 
17297,2022-05-11 15:08:49 
14705,2022-05-11 07:00:02 
13656,2022-05-10 17:21:43 
8078,2022-05-11 15:39:17 
10956,2022-05-11 02:16:02 
10957,2022-05-10 06:50:07 
19770,2022-05-11 14:42:39 
22985,2022-05-10 13:37:03 
22743,2022-05-10 09:12:10 
26454,2022-05-10 01:19:37 
20966,2022-05-11 02:55:30 
29225,2022-05-10 16:10:32 
29016,2022-05-10 21:01:10 
1699,2022-05-11 04:47:29 
17841,2022-05-10 14:55:10 
2044,2022-05-10 06:50:47 
2038,2022-05-11 06:50:19 
13838,2022-05-10 14:44:31 
14485,2022-05-10 19:59:46 
26142,2022-05-10 01:02:31 
17281,2022-05-10 20:36:37 
22925,2022-05-10 02:27:46 
7529,2022-05-11 03:36:58 
28020,2022-05-10 18:01:03 
16556,2022-05-10 08:01:29 
7894,2022-05-11 09:51:33 
8887,2022-05-10 15:21:55 
6979,2022-05-10 21:28:59 
13580,2022-05-10 22:32:07 
24120,2022-05-10 05:44:52 
15423,2022-05-11 19:56:36 
18473,2022-05-10 22:23:31 
29154,2022-05-11 10:55:13 
22007,2022-05-11 14:03:02 
704,2022-05-10 19:44:58 
27709,2022-05-10 03:46:38 
3265,2022-05-10 12:22:19 
24702,2022-05-10 21:56:49 
10987,2022-05-11 09:09:43 
1730,2022-05-11 17:21:36 
1072,2022-05-11 20:58:27 
13145,2022-05-11 19:51:33 
13085,2022-05-11 04:01:16 
2285,2022-05-11 08:34:27 
29268,2022-05-11 20:26:59 
11352,2022-05-11 04:47:10 
6692,2022-05-11 21:20:13 
9212,2022-05-11 08:56:39 
26919,2022-05-11 19:34:33 
6582,2022-05-11 20:59:23 
27640,2022-05-10 21:24:52 
28958,2022-05-10 05:14:28 
16683,2022-05-10 08:54:42 
19889,2022-05-11 00:10:26 
27378,2022-05-10 14:52:23 
2000,2022-05-10 22:18:13 
16962,2022-05-10 11:20:22 
23680,2022-05-11 18:17:22 
2619,2022-05-10 21:21:44 
16936,2022-05-10 17:04:34 
23150,2022-05-10 03:58:48 
26146,2022-05-10 11:16:14 
10333,2022-05-10 00:46:34 
25676,2022-05-11 18:37:11 
14390,2022-05-10 21:16:35 
21103,2022-05-10 21:57:41 
19682,2022-05-11 12:48:36 
1692,2022-05-10 02:19:38 
6031,2022-05-10 15:39:19 
23065,2022-05-11 15:50:42 
19035,2022-05-11 02:19:14 
14716,2022-05-10 07:57:06 
21348,2022-05-11 06:06:55 
6971,2022-05-11 16:46:52 
16209,2022-05-10 15:17:23 
11032,2022-05-10 02:51:04 
6115,2022-05-11 04:35:35 
24033,2022-05-10 15:15:11 
1051,2022-05-10 05:41:23 
24633,2022-05-11 10:20:26 
23942,2022-05-11 11:39:48 
6169,2022-05-11 15:26:10 
9482,2022-05-11 01:50:12 
1477,2022-05-10 23:50:11 
7923,2022-05-10 15:59:19 
7982,2022-05-10 13:32:36 
16392,2022-05-11 12:06:08 
28441,2022-05-10 19:34:41 
19649,2022-05-10 04:46:34 
21916,2022-05-11 05:29:03 
19057,2022-05-10 03:20:15 
22131,2022-05-11 19:46:15 
11683,2022-05-11 18:36:58 
17529,2022-05-10 20:39:52 
21803,2022-05-10 12:58:03 
28883,2022-05-11 19:55:03 
3208,2022-05-11 19:43:57 
3586,2022-05-11 00:37:51 
26799,2022-05-10 18:31:04 
25947,2022-05-11 00:01:10 
11815,2022-05-10 18:13:29 
9684,2022-05-11 00:20:26 
10019,2022-05-11 21:53:00 
11145,2022-05-11 11:45:55 
7198,2022-05-11 23:53:20 
14546,2022-05-11 22:02:07 
18769,2022-05-11 09:43:07 
10243,2022-05-10 02:09:12 
19919,2022-05-11 12:34:30 
28307,2022-05-10 00:03:02 
24227,2022-05-11 14:31:25 
9412,2022-05-10 13:34:21 
1055,2022-05-11 05:17:15 
9839,2022-05-10 15:25:32 
4343,2022-05-11 10:46:50 
26534,2022-05-11 22:49:06 
4697,2022-05-11 04:47:40 
3269,2022-05-10 20:04:44 
10765,2022-05-10 12:06:14 
18573,2022-05-11 01:02:51 
16644,2022-05-10 01:34:56 
6924,2022-05-11 21:12:57 
13083,2022-05-10 04:39:21 
12179,2022-05-11 06:04:21 
13956,2022-05-10 20:48:52 
15477,2022-05-10 15:47:11 
11990,2022-05-11 08:37:01 
13761,2022-05-11 20:54:50 
4792,2022-05-10 22:20:39 
1772,2022-05-10 23:19:23 
8557,2022-05-10 02:39:21 
9050,2022-05-11 20:51:31 
17090,2022-05-11 08:24:07 
12269,2022-05-11 22:51:19 
28542,2022-05-11 08:44:10 
27765,2022-05-10 01:30:06 
29015,2022-05-11 11:33:43 
21818,2022-05-11 13:07:21 
592,2022-05-10 23:19:21 
13994,2022-05-11 01:45:09 
12416,2022-05-11 08:07:14 
5534,2022-05-11 19:25:05 
785,2022-05-11 16:50:46 
14450,2022-05-11 14:10:08 
5219,2022-05-10 10:27:31 
10819,2022-05-10 02:19:35 
19998,2022-05-11 00:35:47 
19548,2022-05-11 18:56:08 
25898,2022-05-11 05:52:13 
13087,2022-05-11 11:00:21 
10404,2022-05-11 09:16:51 
13723,2022-05-11 16:37:11 
28071,2022-05-11 23:57:16 
7971,2022-05-11 19:23:13 
12781,2022-05-11 15:20:06 
5578,2022-05-11 09:18:50 
15424,2022-05-10 03:37:54 
26954,2022-05-10 12:47:42 
12784,2022-05-10 20:10:55 
9031,2022-05-11 21:07:07 
15086,2022-05-10 01:28:49 
6471,2022-05-10 02:54:38 
4246,2022-05-10 09:46:39 
11560,2022-05-10 17:20:14 
27462,2022-05-11 00:40:24 
1353,2022-05-10 17:02:10 
19849,2022-05-11 23:44:32 
11636,2022-05-11 23:00:56 
102,2022-05-10 08:13:51 
1010,2022-05-11 01:27:35 
12474,2022-05-10 07:38:02 
11414,2022-05-10 15:21:03 
8673,2022-05-10 08:22:55 
14455,2022-05-10 16:32:49 
11322,2022-05-10 13:17:47 
20785,2022-05-11 10:36:30 
9409,2022-05-11 09:22:22 
8660,2022-05-11 06:33:10 
25335,2022-05-10 09:09:50 
6840,2022-05-11 20:50:31 
10967,2022-05-10 04:39:01 
25103,2022-05-11 07:27:08 
17033,2022-05-11 07:31:05 
1357,2022-05-11 22:38:19 
7899,2022-05-11 18:30:47 
27845,2022-05-11 21:45:19 
26367,2022-05-10 15:57:11 
20824,2022-05-10 02:23:27 
3632,2022-05-11 11:56:43 
19731,2022-05-11 11:01:14 
17556,2022-05-11 02:00:51 
24472,2022-05-11 18:06:18 
5233,2022-05-10 06:42:02 
6077,2022-05-11 14:52:48 
9804,2022-05-10 16:51:23 
15978,2022-05-11 12:29:27 
29209,2022-05-10 15:54:27 
13718,2022-05-10 00:24:36 
1011,2022-05-10 16:50:30 
21609,2022-05-11 23:59:02 
1462,2022-05-11 23:01:21 
16768,2022-05-11 11:02:14 
8436,2022-05-11 08:16:05 
7936,2022-05-10 22:43:08 
7570,2022-05-11 12:33:34 
18919,2022-05-11 15:05:44 
24272,2022-05-11 10:16:03 
24124,2022-05-11 16:30:54 
11736,2022-05-11 12:13:46 
17900,2022-05-11 23:53:34 
15390,2022-05-11 16:35:41 
12544,2022-05-11 12:05:31 
11131,2022-05-11 09:41:09 
10078,2022-05-10 15:20:06 
25078,2022-05-11 18:01:03 
26634,2022-05-11 18:57:59 
28692,2022-05-11 11:49:25 
19459,2022-05-11 17:40:51 
5101,2022-05-10 22:23:21 
19284,2022-05-11 18:36:07 
27492,2022-05-10 12:09:30 
24772,2022-05-11 18:58:50 
5965,2022-05-11 01:19:07 
9071,2022-05-11 20:03:23 
5426,2022-05-11 04:18:36 
12242,2022-05-11 18:03:41 
9950,2022-05-11 23:01:26 
17406,2022-05-10 02:19:21 
27491,2022-05-11 06:55:57 
27135,2022-05-11 16:20:14 
18408,2022-05-11 11:06:20 
15733,2022-05-10 14:00:36 
845,2022-05-10 18:31:04 
17156,2022-05-10 14:12:55 
11,2022-05-10 21:09:30 
20581,2022-05-11 08:27:10 
28278,2022-05-10 01:10:09 
16462,2022-05-11 07:29:34 
776,2022-05-10 16:57:09 
3923,2022-05-10 21:21:11 
23357,2022-05-11 19:44:46 
9587,2022-05-11 19:47:58 
21147,2022-05-11 10:25:43 
20880,2022-05-10 02:59:12 
21825,2022-05-11 09:56:39 
8641,2022-05-10 15:58:28 
13569,2022-05-11 13:18:56 
18956,2022-05-10 08:53:01 
27877,2022-05-11 20:26:35 
14785,2022-05-11 03:49:50 
15505,2022-05-11 02:08:30 
4214,2022-05-10 18:20:02 
25209,2022-05-10 06:21:23 
10401,2022-05-10 05:21:31 
22053,2022-05-11 19:34:47 
24730,2022-05-10 21:14:23 
7419,2022-05-11 05:15:31 
27450,2022-05-10 23:48:36 
19600,2022-05-11 03:02:15 
5873,2022-05-10 03:06:06 
21511,2022-05-11 15:41:21 
18392,2022-05-11 13:12:06 
3229,2022-05-11 14:03:13 
29939,2022-05-10 06:55:34 
13358,2022-05-10 18:40:04 
23155,2022-05-10 05:57:05 
18799,2022-05-10 20:19:24 
15269,2022-05-10 17:45:17 
26085,2022-05-10 16:01:42 
1202,2022-05-11 19:36:54 
10475,2022-05-10 09:41:10 
22758,2022-05-11 19:44:39 
2891,2022-05-11 14:46:59 
27211,2022-05-10 09:31:49 
13102,2022-05-11 14:16:23 
9115,2022-05-11 18:40:46 
1278,2022-05-10 11:47:45 
14861,2022-05-11 18:48:45 
8728,2022-05-10 07:17:36 
28612,2022-05-11 03:22:08 
5002,2022-05-11 18:47:21 
28023,2022-05-11 19:58:33 
24372,2022-05-11 11:39:31 
8811,2022-05-10 07:41:56 
5714,2022-05-11 13:24:41 
5379,2022-05-11 00:04:29 
4194,2022-05-11 09:15:19 
20162,2022-05-11 00:30:56 
2135,2022-05-10 15:45:25 
28974,2022-05-11 21:19:05 
6587,2022-05-11 01:53:02 
7119,2022-05-11 17:04:29 
25277,2022-05-11 08:10:33 
23147,2022-05-10 13:45:12 
27685,2022-05-11 00:47:19 
7612,2022-05-10 00:44:43 
3274,2022-05-10 13:07:41 
20279,2022-05-10 23:10:57 
8513,2022-05-10 10:17:16 
22976,2022-05-10 22:04:16 
23930,2022-05-10 09:20:50 
2922,2022-05-11 20:42:50 
21917,2022-05-10 15:49:42 
11467,2022-05-10 18:57:08 
17845,2022-05-11 06:32:31 
24068,2022-05-11 08:00:17 
7277,2022-05-11 23:46:05 
8335,2022-05-11 12:29:27 
20806,2022-05-10 13:25:32 
8574,2022-05-11 18:38:29 
6712,2022-05-10 07:07:21 
23339,2022-05-11 15:58:34 
2791,2022-05-10 04:25:16 
28905,2022-05-11 18:50:04 
14481,2022-05-10 14:00:46 
6229,2022-05-11 07:40:37 
2491,2022-05-11 14:26:01 
10829,2022-05-11 17:22:56 
28238,2022-05-11 16:33:30 
2507,2022-05-10 18:51:45 
1087,2022-05-10 12:26:15 
15796,2022-05-10 08:30:08 
18590,2022-05-11 10:31:05 
113,2022-05-10 07:11:57 
4538,2022-05-10 08:48:44 
22685,2022-05-11 21:57:30 
9623,2022-05-11 11:47:18 
334,2022-05-11 16:58:41 
23829,2022-05-11 07:33:53 
1776,2022-05-11 17:47:21 
22001,2022-05-11 19:56:38 
12599,2022-05-11 23:24:03 
23405,2022-05-11 03:50:33 
23549,2022-05-11 01:37:23 
4098,2022-05-10 14:04:21 
3206,2022-05-11 19:49:02 
6965,2022-05-10 20:09:15 
14516,2022-05-11 03:42:49 
4563,2022-05-11 04:03:01 
20276,2022-05-11 07:23:48 
19402,2022-05-11 04:26:02 
22686,2022-05-10 02:54:19 
19119,2022-05-10 15:35:40 
17220,2022-05-10 16:47:39 
20153,2022-05-11 15:09:59 
12151,2022-05-10 11:02:54 
22672,2022-05-10 20:18:12 
27964,2022-05-11 23:54:35 
9769,2022-05-11 02:16:31 
11115,2022-05-10 11:37:33 
22210,2022-05-11 15:57:50 
18960,2022-05-11 17:39:05 
14683,2022-05-10 06:50:40 
20194,2022-05-10 10:23:53 
29577,2022-05-10 21:41:12 
13710,2022-05-10 20:48:11 
4566,2022-05-11 02:53:38 
26326,2022-05-10 04:31:02 
2894,2022-05-10 13:47:31 
12252,2022-05-11 21:53:08 
17583,2022-05-10 05:42:48 
19865,2022-05-10 20:22:26 
13095,2022-05-11 19:32:06 
9196,2022-05-10 18:41:31 
23108,2022-05-10 23:37:57 
3485,2022-05-10 04:30:37 
13743,2022-05-11 02:20:04 
19095,2022-05-11 16:44:08 
5639,2022-05-10 16:00:58 
13819,2022-05-11 13:16:50 
13813,2022-05-11 11:13:39 
8173,2022-05-11 11:18:22 
14898,2022-05-10 19:50:56 
5089,2022-05-11 10:03:33 
29357,2022-05-11 16:12:29 
5638,2022-05-10 07:39:54 
22268,2022-05-10 07:13:47 
9635,2022-05-11 07:49:45 
26943,2022-05-11 10:22:35 
3484,2022-05-11 10:47:12 
13763,2022-05-10 13:06:09 
12835,2022-05-11 10:12:48 
14392,2022-05-10 09:38:59 
16377,2022-05-11 17:41:53 
12529,2022-05-11 13:48:44 
23366,2022-05-11 09:23:21 
5751,2022-05-10 01:48:47 
4944,2022-05-11 15:11:52 
29090,2022-05-11 00:48:11 
11183,2022-05-11 05:20:08 
28528,2022-05-11 10:38:18 
3705,2022-05-11 20:16:08 
3859,2022-05-10 08:18:26 
5558,2022-05-11 15:01:21 
27774,2022-05-10 04:05:10 
20506,2022-05-11 05:06:34 
29562,2022-05-10 13:30:41 
6828,2022-05-11 13:06:13 
1954,2022-05-11 23:16:57 
20508,2022-05-10 20:36:56 
24547,2022-05-11 03:13:07 
24544,2022-05-10 16:46:28 
3218,2022-05-11 01:43:50 
5421,2022-05-10 10:35:55 
5119,2022-05-10 17:33:54 
1572,2022-05-10 05:19:33 
21278,2022-05-11 17:40:08 
43,2022-05-11 23:55:56 
17916,2022-05-10 16:25:16 
16098,2022-05-10 10:09:38 
3863,2022-05-11 06:28:33 
15554,2022-05-11 14:09:21 
29096,2022-05-11 06:24:52 
4271,2022-05-11 20:13:52 
10197,2022-05-11 17:35:13 
15953,2022-05-11 00:10:51 
5246,2022-05-10 08:50:21 
21634,2022-05-10 19:50:55 
28266,2022-05-10 10:47:11 
22681,2022-05-11 23:38:49 
8092,2022-05-11 03:13:59 
7464,2022-05-10 09:24:54 
2105,2022-05-10 21:59:20 
15951,2022-05-10 05:48:59 
16848,2022-05-11 14:50:11 
13777,2022-05-11 21:40:09 
21701,2022-05-10 07:29:41 
24968,2022-05-10 23:10:51 
17421,2022-05-10 16:18:30 
2096,2022-05-10 11:02:53 
24727,2022-05-10 17:17:07 
20959,2022-05-11 08:18:31 
18771,2022-05-11 19:13:33 
7956,2022-05-11 06:48:28 
10180,2022-05-10 01:52:28 
6687,2022-05-11 23:29:57 
10970,2022-05-11 23:14:06 
4096,2022-05-11 20:12:30 
7695,2022-05-10 02:57:16 
22601,2022-05-10 12:44:05 
28018,2022-05-11 17:19:16 
13665,2022-05-10 12:30:17 
29379,2022-05-11 08:36:33 
9496,2022-05-10 05:47:21 
6286,2022-05-11 05:30:05 
14528,2022-05-10 01:56:49 
12550,2022-05-10 13:05:06 
11509,2022-05-10 03:17:40 
9424,2022-05-11 05:37:50 
27321,2022-05-11 10:51:30 
7254,2022-05-10 07:05:24 
9417,2022-05-11 22:51:19 
27358,2022-05-11 05:40:45 
7178,2022-05-11 00:57:51 
21959,2022-05-10 20:28:49 
23731,2022-05-11 16:48:44 
14950,2022-05-10 15:40:26 
19971,2022-05-10 01:14:05 
11300,2022-05-10 09:36:53 
29486,2022-05-11 21:55:45 
20655,2022-05-11 22:32:09 
14091,2022-05-10 13:37:54 
18748,2022-05-10 15:39:34 
4202,2022-05-10 03:56:01 
26509,2022-05-11 01:18:25 
12248,2022-05-11 04:57:31 
27657,2022-05-10 11:15:39 
18121,2022-05-10 08:03:13 
29433,2022-05-11 08:25:13 
4309,2022-05-11 00:00:04 
17455,2022-05-11 18:50:04 
7722,2022-05-10 16:12:39 
10134,2022-05-11 21:19:41 
11468,2022-05-11 14:58:47 
8085,2022-05-11 13:05:26 
26900,2022-05-10 13:52:18 
18018,2022-05-11 11:46:46 
9927,2022-05-11 11:46:51 
29346,2022-05-11 23:32:36 
22777,2022-05-11 20:29:49 
25719,2022-05-10 11:29:27 
17538,2022-05-10 17:39:48 
26480,2022-05-10 04:39:41 
11751,2022-05-10 22:05:03 
18000,2022-05-11 09:23:56 
6786,2022-05-10 05:52:07 
22141,2022-05-11 08:27:15 
6135,2022-05-11 00:37:56 
11037,2022-05-11 17:10:21 
17674,2022-05-11 08:28:55 
10018,2022-05-11 20:21:41 
15538,2022-05-11 16:48:49 
4389,2022-05-11 20:17:57 
24851,2022-05-11 10:03:43 
14126,2022-05-11 06:32:53 
16625,2022-05-11 12:18:31 
745,2022-05-11 10:08:37 
8749,2022-05-11 07:31:16 
25721,2022-05-11 16:56:20 
665,2022-05-10 17:03:01 
1027,2022-05-11 05:18:12 
25424,2022-05-10 09:43:50 
11904,2022-05-10 11:38:56 
23300,2022-05-10 02:31:30 
24532,2022-05-10 10:14:43 
20736,2022-05-11 15:13:49 
10302,2022-05-10 08:49:19 
13995,2022-05-11 04:21:26 
9401,2022-05-11 16:04:57 
21569,2022-05-10 15:01:09 
26775,2022-05-10 12:28:52 
15550,2022-05-10 18:46:52 
26103,2022-05-10 18:41:06 
16032,2022-05-11 14:31:08 
27783,2022-05-11 04:59:46 
21833,2022-05-10 01:21:17 
26044,2022-05-11 20:51:54 
4243,2022-05-11 20:18:31 
8867,2022-05-11 15:09:04 
22660,2022-05-10 20:11:36 
13175,2022-05-10 14:33:15 
2580,2022-05-11 17:01:45 
24846,2022-05-10 13:02:27 
16376,2022-05-11 19:29:25 
13862,2022-05-11 18:53:21 
20768,2022-05-11 23:54:40 
18654,2022-05-11 16:49:27 
27480,2022-05-10 16:09:35 
1506,2022-05-11 11:03:50 
23792,2022-05-11 17:52:26 
23916,2022-05-11 22:41:30 
23533,2022-05-10 01:06:11 
23240,2022-05-10 18:17:35 
752,2022-05-11 03:25:52 
10904,2022-05-11 14:26:27 
17407,2022-05-11 11:20:03 
4777,2022-05-10 00:00:46 
29147,2022-05-10 14:36:29 
5644,2022-05-10 03:47:48 
3346,2022-05-11 19:30:04 
20672,2022-05-10 22:08:15 
1363,2022-05-10 15:32:37 
4558,2022-05-11 04:11:36 
21700,2022-05-10 16:47:56 
22576,2022-05-10 05:17:44 
11981,2022-05-11 13:37:24 
29687,2022-05-10 06:56:17 
1611,2022-05-11 07:51:59 
5484,2022-05-11 21:32:55 
17216,2022-05-11 02:46:49 
8189,2022-05-11 21:34:36 
7679,2022-05-11 21:46:47 
23812,2022-05-11 18:16:21 
